k,alpha,species,Barn Owl,Bat,Bear,Bobcat,California Sea Lion,Cat,Chicken,Cliff Sparrow,Common Loon,Cow,Coyote,Cw,Cw and Dg,Deer,Dg,Dog,Elephant Seal,Great Horned Owl,Grey Fox,Ground Squirrel,Horse,Hu,Hu Cw and Dg,Hu and Cw,Hu and Dg,Human,Human UTI,Mountain Lion,Opossum,Pelican,Pig,Pig/Swine,Pigeon,Rabbit,Racoon,Red Tailed Hawk,Red-shoulder Hawk,Sea Otter,Seagull,Sheep,White Crowned Sparrow,Wild Pig,Wild Turkey,unknown,total,attempts
6,0.900,Cw,0,0,0,0,0,0,0,0,0,10,0,10,2,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
6,0.900,Cw and Dg,0,0,0,0,0,0,0,0,0,0,0,3,7,0,2,0,0,0,0,0,0,0,8,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
6,0.900,Deer,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
6,0.900,Dg,0,0,0,0,0,0,0,0,0,1,0,0,5,0,9,0,0,0,0,0,0,0,2,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
6,0.900,Dog,0,1,0,0,0,0,1,2,0,22,0,0,0,0,2,67,1,0,0,10,0,0,1,1,0,28,3,0,0,0,2,0,4,0,0,0,0,0,0,2,0,1,1,0,149,149
6,0.900,Elephant Seal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,4
6,0.900,Great Horned Owl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
6,0.900,Grey Fox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
6,0.900,Ground Squirrel,0,0,0,0,0,1,0,1,0,39,0,0,0,0,0,1,0,0,0,96,5,0,1,2,0,31,6,3,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,196,196
6,0.900,Horse,0,1,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,2,7,0,1,0,0,7,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,51,51
6,0.900,Hu,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,1,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,29
6,0.900,Hu Cw and Dg,0,0,0,0,0,0,0,0,0,3,0,2,5,0,0,1,1,0,0,0,0,1,9,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,30
6,0.900,Hu and Cw,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,5,5,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
6,0.900,Hu and Dg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6,4,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
6,0.900,Human,0,3,1,0,0,4,4,3,0,74,0,0,1,1,0,25,0,0,1,15,1,2,6,3,1,1270,23,2,2,0,1,2,14,0,0,0,0,0,0,6,2,1,2,1,1471,1471
6,0.900,Human UTI,0,1,1,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,15,1,1,0,1,2,24,76,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,141,141
6,0.900,Mountain Lion,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,6,3,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,32
6,0.900,Opossum,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,12
6,0.900,Pelican,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
6,0.900,Pig,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,3,0,0,0,3,4,3,0,0,0,0,0,0,3,1,0,0,0,34,34
6,0.900,Pig/Swine,0,0,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,4,0,0,0,0,0,0,1,0,1,0,0,24,24
6,0.900,Pigeon,0,2,0,0,0,1,3,1,0,75,0,3,0,2,0,2,2,0,0,2,1,1,1,1,0,26,1,3,1,0,0,2,56,0,0,0,0,0,0,2,0,1,5,0,194,194
6,0.900,Rabbit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4
6,0.900,Racoon,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4
6,0.900,Red Tailed Hawk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,5
6,0.900,Red-shoulder Hawk,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4
6,0.900,Sea Otter,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,10
6,0.900,Seagull,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,11
6,0.900,Sheep,0,0,0,0,0,0,2,1,0,26,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,7,4,0,0,0,0,0,3,0,0,0,0,0,0,48,0,0,0,0,94,94
6,0.900,White Crowned Sparrow,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,15,15
6,0.900,Wild Pig,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8
6,0.900,Wild Turkey,0,0,0,0,1,1,3,1,0,27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,7,1,0,0,0,0,0,3,1,0,18,0,72,72
6,0.900,unknown,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
6,0.900,Overall,1,52,5,1,5,29,34,22,1,1732,1,31,29,26,20,130,5,0,6,177,30,36,50,23,26,1609,143,23,11,7,13,26,179,2,0,2,2,9,0,98,19,10,54,3,4682,4682
6,0.950,Barn Owl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5
6,0.950,Bat,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
6,0.950,Bear,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,6
6,0.950,Bobcat,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
6,0.950,California Sea Lion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6
6,0.950,Cat,0,0,0,0,0,14,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,2,2,0,0,1,0,0,0,1,1,3,0,0,39,39
6,0.950,Chicken,0,0,0,0,0,1,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,40,40
6,0.950,Cliff Sparrow,0,0,0,0,0,0,1,1,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,28,28
6,0.950,Common Loon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4
6,0.950,Cow,0,8,0,0,1,5,15,4,0,1318,1,10,5,7,3,27,0,0,0,24,13,5,8,0,0,131,10,5,3,1,3,5,60,0,0,1,0,1,0,24,2,1,16,1,1718,1718
6,0.950,Coyote,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
6,0.950,Cw,0,0,0,0,0,0,0,0,0,10,0,10,2,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
6,0.950,Cw and Dg,0,0,0,0,0,0,0,0,0,0,0,3,7,0,2,0,0,0,0,0,0,0,8,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
6,0.950,Deer,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
6,0.950,Dg,0,0,0,0,0,0,0,0,0,1,0,0,5,0,9,0,0,0,0,0,0,0,2,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
6,0.950,Dog,0,1,0,0,0,0,1,2,0,22,0,0,0,0,2,67,1,0,0,10,0,0,1,1,0,28,3,0,0,0,2,0,4,0,0,0,0,0,0,2,0,1,1,0,149,149
6,0.950,Elephant Seal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,4
6,0.950,Great Horned Owl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
6,0.950,Grey Fox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
6,0.950,Ground Squirrel,0,0,0,0,0,1,0,1,0,38,0,0,0,0,0,1,0,0,0,97,5,0,1,2,0,31,6,3,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,196,196
6,0.950,Horse,0,1,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,2,7,0,1,0,0,7,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,51,51
6,0.950,Hu,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,1,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,29
6,0.950,Hu Cw and Dg,0,0,0,0,0,0,0,0,0,3,0,2,5,0,0,1,1,0,0,0,0,1,9,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,30
6,0.950,Hu and Cw,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,5,5,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
6,0.950,Hu and Dg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6,4,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
6,0.950,Human,0,3,1,0,0,4,4,3,0,74,0,0,1,1,0,24,0,0,1,16,1,2,6,3,1,1270,23,2,2,0,1,2,14,0,0,0,0,0,0,6,2,1,2,1,1471,1471
6,0.950,Human UTI,0,1,1,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,15,1,1,0,1,2,24,76,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,141,141
6,0.950,Mountain Lion,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,6,3,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,32
6,0.950,Opossum,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,12
6,0.950,Pelican,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
6,0.950,Pig,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,3,0,0,0,3,4,3,0,0,0,0,0,0,3,1,0,0,0,34,34
6,0.950,Pig/Swine,0,0,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,4,0,0,0,0,0,0,1,0,1,0,0,24,24
6,0.950,Pigeon,0,1,0,0,0,1,3,1,0,74,0,3,0,2,0,2,2,0,0,2,1,1,1,1,0,27,1,3,1,0,0,2,57,0,0,0,0,0,0,2,0,1,5,0,194,194
6,0.950,Rabbit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4
6,0.950,Racoon,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4
6,0.950,Red Tailed Hawk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,5
6,0.950,Red-shoulder Hawk,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4
6,0.950,Sea Otter,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,10
6,0.950,Seagull,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,11
6,0.950,Sheep,0,0,0,0,0,0,2,1,0,26,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,7,4,0,0,0,0,0,3,0,0,0,0,0,0,48,0,0,0,0,94,94
6,0.950,White Crowned Sparrow,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,15,15
6,0.950,Wild Pig,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8
6,0.950,Wild Turkey,0,0,0,0,1,1,3,1,0,27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,7,1,0,0,0,0,0,3,1,0,18,0,72,72
6,0.950,unknown,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
6,0.950,Overall,1,51,5,1,5,29,34,22,1,1733,1,31,29,26,20,129,5,0,6,179,30,36,50,23,26,1610,143,23,11,7,13,26,177,2,0,2,2,9,0,98,19,10,54,3,4682,4682
6,0.960,Barn Owl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5
6,0.960,Bat,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
6,0.960,Bear,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,6
6,0.960,Bobcat,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
6,0.960,California Sea Lion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6
6,0.960,Cat,0,0,0,0,0,14,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,2,2,0,0,1,0,0,0,1,1,3,0,0,39,39
6,0.960,Chicken,0,0,0,0,0,1,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,40,40
6,0.960,Cliff Sparrow,0,0,0,0,0,0,1,1,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,28,28
6,0.960,Common Loon,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,4
6,0.960,Cow,0,8,0,0,1,5,15,4,0,1318,1,10,5,7,3,27,0,0,0,24,12,5,8,0,0,131,9,5,3,1,3,5,61,0,0,1,0,1,0,25,2,1,16,1,1718,1718
6,0.960,Coyote,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
6,0.960,Cw,0,0,0,0,0,0,0,0,0,10,0,10,2,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
6,0.960,Cw and Dg,0,0,0,0,0,0,0,0,0,0,0,3,7,0,2,0,0,0,0,0,0,0,8,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
6,0.960,Deer,0,0,0,0,0,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
6,0.960,Dg,0,0,0,0,0,0,0,0,0,1,0,0,5,0,9,0,0,0,0,0,0,0,2,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
6,0.960,Dog,0,1,0,0,0,0,1,2,0,22,0,0,0,0,2,67,1,0,0,10,0,0,1,1,0,28,3,0,0,0,2,0,4,0,0,0,0,0,0,2,0,1,1,0,149,149
6,0.960,Elephant Seal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,4
6,0.960,Great Horned Owl,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
6,0.960,Grey Fox,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
6,0.960,Ground Squirrel,0,0,0,0,0,1,0,1,0,38,0,0,0,0,0,1,0,0,0,96,5,0,1,2,0,31,6,3,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,196,196
6,0.960,Horse,0,1,0,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,2,7,0,1,0,0,7,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,51,51
6,0.960,Hu,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,1,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,29
6,0.960,Hu Cw and Dg,0,0,0,0,0,0,0,0,0,3,0,2,5,0,0,1,1,0,0,0,0,1,9,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,30,30
6,0.960,Hu and Cw,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,1,5,5,4,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,30
6,0.960,Hu and Dg,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6,4,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
6,0.960,Human,0,3,1,0,0,4,4,3,0,73,0,0,1,1,0,24,0,0,1,16,1,2,6,3,1,1271,23,2,2,0,1,2,14,0,0,0,0,0,0,6,2,1,2,1,1471,1471
6,0.960,Human UTI,0,1,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,1,1,0,1,2,24,76,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,141,141
6,0.960,Mountain Lion,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,6,3,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,32
6,0.960,Opossum,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,12
6,0.960,Pelican,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8
6,0.960,Pig,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,3,0,0,0,3,4,3,0,0,0,0,0,0,3,1,0,0,0,34,34
6,0.960,Pig/Swine,0,0,0,0,0,1,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7,4,0,0,0,0,0,0,1,0,0,1,0,24,24
6,0.960,Pigeon,0,1,0,0,0,1,3,1,0,73,0,3,0,2,0,2,2,0,0,2,1,1,1,1,0,28,1,3,1,0,0,2,57,0,0,0,0,0,0,2,0,1,5,0,194,194
6,0.960,Rabbit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4
6,0.960,Racoon,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4
6,0.960,Red Tailed Hawk,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,5
6,0.960,Red-shoulder Hawk,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,4
6,0.960,Sea Otter,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,10,10
6,0.960,Seagull,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,11
6,0.960,Sheep,0,0,0,0,0,0,2,1,0,26,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,7,4,0,0,0,0,0,3,0,0,0,0,0,0,48,0,0,0,0,94,94
6,0.960,White Crowned Sparrow,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,15,15
6,0.960,Wild Pig,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,8
6,0.960,Wild Turkey,0,0,0,0,1,1,3,1,0,27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,7,1,0,0,0,0,0,3,1,0,18,0,72,72
6,0.960,unknown,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
6,0.960,Overall,1,51,5,1,5,29,34,22,1,1731,1,31,29,26,20,129,5,0,6,177,29,36,50,23,26,1612,142,23,11,7,13,26,179,2,0,2,2,9,0,99,19,9,56,3,4682,4682
6,0.970,Barn Owl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5
6,0.970,Bat,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
6,0.970,Bear,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,6
6,0.970,Bobcat,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
6,0.970,California Sea Lion,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6
6,0.970,Cat,0,0,0,0,0,14,0,1,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,1,2,2,0,0,1,0,0,0,1,1,3,0,0,39,39
6,0.970,Chicken,0,0,0,0,0,1,3,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,40,40
