k,alpha,species,applied-region,Successes (# Pyroprints),Failures (# Pyroprints),NonDecisions (# Pyroprints),Total,Decision Accuracy(\%),Overall Accuracy(\%)
11,0.900,Horse,23-5,25,62,0,87,28.736,28.736
11,0.900,Pig,16-23,8,29,0,37,21.622,21.622
11,0.900,Pig,23-5,4,30,0,34,11.765,11.765
11,0.900,Bat,16-23,36,1,0,37,97.297,97.297
11,0.900,Bat,23-5,37,1,0,38,97.368,97.368
11,0.900,Deer,16-23,14,7,0,21,66.667,66.667
11,0.900,Deer,23-5,19,3,0,22,86.364,86.364
11,0.900,Wild Pig,16-23,1,16,0,17,5.882,5.882
11,0.900,Wild Pig,23-5,0,10,0,10,0.000,0.000
11,0.900,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
11,0.900,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
11,0.900,Racoon,16-23,0,2,0,2,0.000,0.000
11,0.900,Racoon,23-5,0,3,0,3,0.000,0.000
11,0.900,Human UTI,16-23,75,64,0,139,53.957,53.957
11,0.900,Human UTI,23-5,103,38,0,141,73.050,73.050
11,0.900,unknown,16-23,0,11,0,11,0.000,0.000
11,0.900,unknown,23-5,0,11,0,11,0.000,0.000
11,0.900,Pig/Swine,16-23,6,20,0,26,23.077,23.077
11,0.900,Pig/Swine,23-5,9,16,0,25,36.000,36.000
11,0.900,Hu,16-23,22,7,0,29,75.862,75.862
11,0.900,Hu,23-5,20,11,0,31,64.516,64.516
11,0.900,Cw and Dg,16-23,4,26,0,30,13.333,13.333
11,0.900,Cw and Dg,23-5,18,12,0,30,60.000,60.000
11,0.900,Hu Cw and Dg,16-23,19,11,0,30,63.333,63.333
11,0.900,Hu Cw and Dg,23-5,14,16,0,30,46.667,46.667
11,0.900,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
11,0.900,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
11,0.900,Ground Squirrel,16-23,87,87,0,174,50.000,50.000
11,0.900,Ground Squirrel,23-5,84,93,0,177,47.458,47.458
11,0.900,Dg,16-23,6,24,0,30,20.000,20.000
11,0.900,Dg,23-5,28,2,0,30,93.333,93.333
11,0.900,Opossum,16-23,0,6,0,6,0.000,0.000
11,0.900,Opossum,23-5,0,6,0,6,0.000,0.000
11,0.900,Cow,16-23,1555,234,0,1789,86.920,86.920
11,0.900,Cow,23-5,1512,267,0,1779,84.992,84.992
11,0.900,OVERALL,16-23,3820,1245,0,5065,75.420,75.420
11,0.900,OVERALL,23-5,4469,1252,0,5721,78.116,78.116
11,0.950,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
11,0.950,White Crowned Sparrow,23-5,0,15,0,15,0.000,0.000
11,0.950,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
11,0.950,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
11,0.950,Chicken,16-23,0,40,0,40,0.000,0.000
11,0.950,Chicken,23-5,8,34,0,42,19.048,19.048
11,0.950,Sea Lion,16-23,0,2,0,2,0.000,0.000
11,0.950,Sea Lion,23-5,1,3,0,4,25.000,25.000
11,0.950,Human,16-23,1717,159,0,1876,91.525,91.525
11,0.950,Human,23-5,2192,135,0,2327,94.199,94.199
11,0.950,Hu and Cw,16-23,20,10,0,30,66.667,66.667
11,0.950,Hu and Cw,23-5,12,18,0,30,40.000,40.000
11,0.950,Dog,16-23,56,82,0,138,40.580,40.580
11,0.950,Dog,23-5,98,91,0,189,51.852,51.852
11,0.950,Sheep,16-23,47,57,0,104,45.192,45.192
11,0.950,Sheep,23-5,53,44,1,98,54.639,54.082
11,0.950,Hu and Dg,16-23,19,13,0,32,59.375,59.375
11,0.950,Hu and Dg,23-5,18,12,0,30,60.000,60.000
11,0.950,Wild Turkey,16-23,1,45,0,46,2.174,2.174
11,0.950,Wild Turkey,23-5,0,39,0,39,0.000,0.000
11,0.950,Cw,16-23,19,11,0,30,63.333,63.333
11,0.950,Cw,23-5,23,7,0,30,76.667,76.667
11,0.950,Seagull,16-23,0,0,0,0,NaN,NaN
11,0.950,Seagull,23-5,44,23,0,67,65.672,65.672
11,0.950,Pigeon,16-23,83,157,0,240,34.583,34.583
11,0.950,Pigeon,23-5,123,167,1,291,42.414,42.268
11,0.950,Cat,16-23,19,34,0,53,35.849,35.849
11,0.950,Cat,23-5,26,37,0,63,41.270,41.270
11,0.950,Cliff Sparrow,16-23,2,26,0,28,7.143,7.143
11,0.950,Cliff Sparrow,23-5,0,29,0,29,0.000,0.000
11,0.950,Horse,16-23,5,41,0,46,10.870,10.870
11,0.950,Horse,23-5,25,62,0,87,28.736,28.736
11,0.950,Pig,16-23,8,29,0,37,21.622,21.622
11,0.950,Pig,23-5,4,30,0,34,11.765,11.765
11,0.950,Bat,16-23,36,1,0,37,97.297,97.297
11,0.950,Bat,23-5,37,1,0,38,97.368,97.368
11,0.950,Deer,16-23,14,7,0,21,66.667,66.667
11,0.950,Deer,23-5,19,3,0,22,86.364,86.364
11,0.950,Wild Pig,16-23,1,16,0,17,5.882,5.882
11,0.950,Wild Pig,23-5,0,10,0,10,0.000,0.000
11,0.950,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
11,0.950,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
11,0.950,Racoon,16-23,0,2,0,2,0.000,0.000
11,0.950,Racoon,23-5,0,3,0,3,0.000,0.000
11,0.950,Human UTI,16-23,78,61,0,139,56.115,56.115
11,0.950,Human UTI,23-5,102,38,1,141,72.857,72.340
11,0.950,unknown,16-23,0,11,0,11,0.000,0.000
11,0.950,unknown,23-5,0,11,0,11,0.000,0.000
11,0.950,Pig/Swine,16-23,6,20,0,26,23.077,23.077
11,0.950,Pig/Swine,23-5,9,16,0,25,36.000,36.000
11,0.950,Hu,16-23,22,7,0,29,75.862,75.862
11,0.950,Hu,23-5,20,11,0,31,64.516,64.516
11,0.950,Cw and Dg,16-23,4,26,0,30,13.333,13.333
11,0.950,Cw and Dg,23-5,18,12,0,30,60.000,60.000
11,0.950,Hu Cw and Dg,16-23,19,11,0,30,63.333,63.333
11,0.950,Hu Cw and Dg,23-5,14,16,0,30,46.667,46.667
11,0.950,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
11,0.950,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
11,0.950,Ground Squirrel,16-23,87,86,1,174,50.289,50.000
11,0.950,Ground Squirrel,23-5,84,93,0,177,47.458,47.458
11,0.950,Dg,16-23,6,24,0,30,20.000,20.000
11,0.950,Dg,23-5,28,2,0,30,93.333,93.333
11,0.950,Opossum,16-23,0,6,0,6,0.000,0.000
11,0.950,Opossum,23-5,0,6,0,6,0.000,0.000
11,0.950,Cow,16-23,1556,233,0,1789,86.976,86.976
11,0.950,Cow,23-5,1511,267,1,1779,84.983,84.935
11,0.950,OVERALL,16-23,3825,1239,1,5065,75.533,75.518
11,0.950,OVERALL,23-5,4469,1248,4,5721,78.170,78.116
11,0.960,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
11,0.960,White Crowned Sparrow,23-5,0,15,0,15,0.000,0.000
11,0.960,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
11,0.960,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
11,0.960,Chicken,16-23,0,40,0,40,0.000,0.000
11,0.960,Chicken,23-5,8,34,0,42,19.048,19.048
11,0.960,Sea Lion,16-23,0,2,0,2,0.000,0.000
11,0.960,Sea Lion,23-5,1,3,0,4,25.000,25.000
11,0.960,Human,16-23,1719,156,1,1876,91.680,91.631
11,0.960,Human,23-5,2192,135,0,2327,94.199,94.199
11,0.960,Hu and Cw,16-23,20,10,0,30,66.667,66.667
11,0.960,Hu and Cw,23-5,12,18,0,30,40.000,40.000
11,0.960,Dog,16-23,56,82,0,138,40.580,40.580
11,0.960,Dog,23-5,98,91,0,189,51.852,51.852
11,0.960,Sheep,16-23,47,57,0,104,45.192,45.192
11,0.960,Sheep,23-5,53,44,1,98,54.639,54.082
11,0.960,Hu and Dg,16-23,19,13,0,32,59.375,59.375
11,0.960,Hu and Dg,23-5,18,12,0,30,60.000,60.000
11,0.960,Wild Turkey,16-23,1,45,0,46,2.174,2.174
11,0.960,Wild Turkey,23-5,0,39,0,39,0.000,0.000
11,0.960,Cw,16-23,19,11,0,30,63.333,63.333
11,0.960,Cw,23-5,23,7,0,30,76.667,76.667
11,0.960,Seagull,16-23,0,0,0,0,NaN,NaN
11,0.960,Seagull,23-5,44,23,0,67,65.672,65.672
11,0.960,Pigeon,16-23,82,158,0,240,34.167,34.167
11,0.960,Pigeon,23-5,124,165,2,291,42.907,42.612
11,0.960,Cat,16-23,19,34,0,53,35.849,35.849
11,0.960,Cat,23-5,26,37,0,63,41.270,41.270
11,0.960,Cliff Sparrow,16-23,2,26,0,28,7.143,7.143
11,0.960,Cliff Sparrow,23-5,0,29,0,29,0.000,0.000
11,0.960,Horse,16-23,5,41,0,46,10.870,10.870
11,0.960,Horse,23-5,25,62,0,87,28.736,28.736
11,0.960,Pig,16-23,8,29,0,37,21.622,21.622
11,0.960,Pig,23-5,4,30,0,34,11.765,11.765
11,0.960,Bat,16-23,36,1,0,37,97.297,97.297
11,0.960,Bat,23-5,37,1,0,38,97.368,97.368
11,0.960,Deer,16-23,14,7,0,21,66.667,66.667
11,0.960,Deer,23-5,19,3,0,22,86.364,86.364
11,0.960,Wild Pig,16-23,1,16,0,17,5.882,5.882
11,0.960,Wild Pig,23-5,0,10,0,10,0.000,0.000
11,0.960,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
11,0.960,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
11,0.960,Racoon,16-23,0,2,0,2,0.000,0.000
11,0.960,Racoon,23-5,0,3,0,3,0.000,0.000
11,0.960,Human UTI,16-23,78,61,0,139,56.115,56.115
11,0.960,Human UTI,23-5,102,38,1,141,72.857,72.340
11,0.960,unknown,16-23,0,11,0,11,0.000,0.000
11,0.960,unknown,23-5,0,11,0,11,0.000,0.000
11,0.960,Pig/Swine,16-23,6,20,0,26,23.077,23.077
11,0.960,Pig/Swine,23-5,9,16,0,25,36.000,36.000
11,0.960,Hu,16-23,22,7,0,29,75.862,75.862
11,0.960,Hu,23-5,20,11,0,31,64.516,64.516
11,0.960,Cw and Dg,16-23,4,26,0,30,13.333,13.333
11,0.960,Cw and Dg,23-5,18,12,0,30,60.000,60.000
11,0.960,Hu Cw and Dg,16-23,19,11,0,30,63.333,63.333
11,0.960,Hu Cw and Dg,23-5,14,16,0,30,46.667,46.667
11,0.960,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
11,0.960,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
11,0.960,Ground Squirrel,16-23,87,86,1,174,50.289,50.000
11,0.960,Ground Squirrel,23-5,84,93,0,177,47.458,47.458
11,0.960,Dg,16-23,6,24,0,30,20.000,20.000
11,0.960,Dg,23-5,28,2,0,30,93.333,93.333
11,0.960,Opossum,16-23,0,6,0,6,0.000,0.000
11,0.960,Opossum,23-5,0,6,0,6,0.000,0.000
11,0.960,Cow,16-23,1554,233,2,1789,86.961,86.864
11,0.960,Cow,23-5,1511,267,1,1779,84.983,84.935
11,0.960,OVERALL,16-23,3824,1237,4,5065,75.558,75.499
11,0.960,OVERALL,23-5,4470,1246,5,5721,78.202,78.133
11,0.970,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
11,0.970,White Crowned Sparrow,23-5,0,15,0,15,0.000,0.000
11,0.970,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
11,0.970,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
11,0.970,Chicken,16-23,0,40,0,40,0.000,0.000
11,0.970,Chicken,23-5,8,34,0,42,19.048,19.048
11,0.970,Sea Lion,16-23,0,2,0,2,0.000,0.000
11,0.970,Sea Lion,23-5,1,3,0,4,25.000,25.000
11,0.970,Human,16-23,1718,157,1,1876,91.627,91.578
11,0.970,Human,23-5,2190,134,3,2327,94.234,94.113
11,0.970,Hu and Cw,16-23,20,10,0,30,66.667,66.667
11,0.970,Hu and Cw,23-5,12,18,0,30,40.000,40.000
11,0.970,Dog,16-23,56,82,0,138,40.580,40.580
11,0.970,Dog,23-5,98,91,0,189,51.852,51.852
11,0.970,Sheep,16-23,48,56,0,104,46.154,46.154
11,0.970,Sheep,23-5,53,44,1,98,54.639,54.082
11,0.970,Hu and Dg,16-23,19,13,0,32,59.375,59.375
11,0.970,Hu and Dg,23-5,18,12,0,30,60.000,60.000
11,0.970,Wild Turkey,16-23,1,45,0,46,2.174,2.174
11,0.970,Wild Turkey,23-5,2,37,0,39,5.128,5.128
11,0.970,Cw,16-23,19,11,0,30,63.333,63.333
11,0.970,Cw,23-5,23,7,0,30,76.667,76.667
11,0.970,Seagull,16-23,0,0,0,0,NaN,NaN
11,0.970,Seagull,23-5,44,23,0,67,65.672,65.672
11,0.970,Pigeon,16-23,80,158,2,240,33.613,33.333
11,0.970,Pigeon,23-5,124,165,2,291,42.907,42.612
11,0.970,Cat,16-23,19,34,0,53,35.849,35.849
11,0.970,Cat,23-5,26,37,0,63,41.270,41.270
11,0.970,Cliff Sparrow,16-23,2,26,0,28,7.143,7.143
11,0.970,Cliff Sparrow,23-5,0,29,0,29,0.000,0.000
11,0.970,Horse,16-23,5,41,0,46,10.870,10.870
11,0.970,Horse,23-5,25,62,0,87,28.736,28.736
11,0.970,Pig,16-23,8,29,0,37,21.622,21.622
11,0.970,Pig,23-5,4,30,0,34,11.765,11.765
11,0.970,Bat,16-23,36,1,0,37,97.297,97.297
11,0.970,Bat,23-5,37,1,0,38,97.368,97.368
11,0.970,Deer,16-23,14,7,0,21,66.667,66.667
11,0.970,Deer,23-5,19,3,0,22,86.364,86.364
11,0.970,Wild Pig,16-23,1,16,0,17,5.882,5.882
11,0.970,Wild Pig,23-5,0,10,0,10,0.000,0.000
11,0.970,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
11,0.970,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
11,0.970,Racoon,16-23,0,2,0,2,0.000,0.000
11,0.970,Racoon,23-5,0,3,0,3,0.000,0.000
11,0.970,Human UTI,16-23,78,61,0,139,56.115,56.115
11,0.970,Human UTI,23-5,101,37,3,141,73.188,71.631
11,0.970,unknown,16-23,0,11,0,11,0.000,0.000
11,0.970,unknown,23-5,0,11,0,11,0.000,0.000
11,0.970,Pig/Swine,16-23,6,20,0,26,23.077,23.077
11,0.970,Pig/Swine,23-5,8,16,1,25,33.333,32.000
11,0.970,Hu,16-23,22,7,0,29,75.862,75.862
11,0.970,Hu,23-5,20,11,0,31,64.516,64.516
11,0.970,Cw and Dg,16-23,4,26,0,30,13.333,13.333
11,0.970,Cw and Dg,23-5,18,12,0,30,60.000,60.000
11,0.970,Hu Cw and Dg,16-23,19,11,0,30,63.333,63.333
11,0.970,Hu Cw and Dg,23-5,14,16,0,30,46.667,46.667
11,0.970,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
11,0.970,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
11,0.970,Ground Squirrel,16-23,87,85,2,174,50.581,50.000
11,0.970,Ground Squirrel,23-5,84,93,0,177,47.458,47.458
11,0.970,Dg,16-23,6,24,0,30,20.000,20.000
11,0.970,Dg,23-5,28,2,0,30,93.333,93.333
11,0.970,Opossum,16-23,0,6,0,6,0.000,0.000
11,0.970,Opossum,23-5,0,6,0,6,0.000,0.000
11,0.970,Cow,16-23,1548,233,8,1789,86.917,86.529
11,0.970,Cow,23-5,1508,267,4,1779,84.958,84.767
11,0.970,OVERALL,16-23,3816,1236,13,5065,75.534,75.341
11,0.970,OVERALL,23-5,4465,1242,14,5721,78.237,78.046
11,0.980,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
11,0.980,White Crowned Sparrow,23-5,0,15,0,15,0.000,0.000
11,0.980,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
11,0.980,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
11,0.980,Chicken,16-23,0,40,0,40,0.000,0.000
11,0.980,Chicken,23-5,9,33,0,42,21.429,21.429
11,0.980,Sea Lion,16-23,0,2,0,2,0.000,0.000
11,0.980,Sea Lion,23-5,1,3,0,4,25.000,25.000
11,0.980,Human,16-23,1723,150,3,1876,91.991,91.844
11,0.980,Human,23-5,2192,132,3,2327,94.320,94.199
11,0.980,Hu and Cw,16-23,19,10,1,30,65.517,63.333
11,0.980,Hu and Cw,23-5,12,18,0,30,40.000,40.000
11,0.980,Dog,16-23,55,81,2,138,40.441,39.855
11,0.980,Dog,23-5,98,91,0,189,51.852,51.852
11,0.980,Sheep,16-23,50,54,0,104,48.077,48.077
11,0.980,Sheep,23-5,52,44,2,98,54.167,53.061
11,0.980,Hu and Dg,16-23,19,13,0,32,59.375,59.375
11,0.980,Hu and Dg,23-5,18,12,0,30,60.000,60.000
11,0.980,Wild Turkey,16-23,1,45,0,46,2.174,2.174
11,0.980,Wild Turkey,23-5,4,35,0,39,10.256,10.256
11,0.980,Cw,16-23,19,11,0,30,63.333,63.333
11,0.980,Cw,23-5,23,7,0,30,76.667,76.667
11,0.980,Seagull,16-23,0,0,0,0,NaN,NaN
11,0.980,Seagull,23-5,46,21,0,67,68.657,68.657
11,0.980,Pigeon,16-23,80,154,6,240,34.188,33.333
11,0.980,Pigeon,23-5,123,163,5,291,43.007,42.268
11,0.980,Cat,16-23,19,34,0,53,35.849,35.849
11,0.980,Cat,23-5,28,35,0,63,44.444,44.444
11,0.980,Cliff Sparrow,16-23,2,26,0,28,7.143,7.143
11,0.980,Cliff Sparrow,23-5,0,29,0,29,0.000,0.000
11,0.980,Horse,16-23,5,41,0,46,10.870,10.870
11,0.980,Horse,23-5,25,62,0,87,28.736,28.736
11,0.980,Pig,16-23,8,29,0,37,21.622,21.622
11,0.980,Pig,23-5,4,30,0,34,11.765,11.765
11,0.980,Bat,16-23,36,1,0,37,97.297,97.297
11,0.980,Bat,23-5,37,1,0,38,97.368,97.368
11,0.980,Deer,16-23,14,7,0,21,66.667,66.667
11,0.980,Deer,23-5,19,2,1,22,90.476,86.364
11,0.980,Wild Pig,16-23,1,15,1,17,6.250,5.882
11,0.980,Wild Pig,23-5,0,10,0,10,0.000,0.000
11,0.980,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
11,0.980,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
11,0.980,Racoon,16-23,0,2,0,2,0.000,0.000
11,0.980,Racoon,23-5,0,3,0,3,0.000,0.000
11,0.980,Human UTI,16-23,78,61,0,139,56.115,56.115
11,0.980,Human UTI,23-5,101,37,3,141,73.188,71.631
11,0.980,unknown,16-23,0,11,0,11,0.000,0.000
11,0.980,unknown,23-5,0,11,0,11,0.000,0.000
11,0.980,Pig/Swine,16-23,6,20,0,26,23.077,23.077
11,0.980,Pig/Swine,23-5,8,15,2,25,34.783,32.000
11,0.980,Hu,16-23,22,7,0,29,75.862,75.862
11,0.980,Hu,23-5,20,11,0,31,64.516,64.516
11,0.980,Cw and Dg,16-23,4,26,0,30,13.333,13.333
11,0.980,Cw and Dg,23-5,18,12,0,30,60.000,60.000
11,0.980,Hu Cw and Dg,16-23,19,11,0,30,63.333,63.333
11,0.980,Hu Cw and Dg,23-5,14,16,0,30,46.667,46.667
11,0.980,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
11,0.980,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
11,0.980,Ground Squirrel,16-23,90,80,4,174,52.941,51.724
11,0.980,Ground Squirrel,23-5,85,92,0,177,48.023,48.023
11,0.980,Dg,16-23,6,24,0,30,20.000,20.000
11,0.980,Dg,23-5,28,2,0,30,93.333,93.333
11,0.980,Opossum,16-23,0,6,0,6,0.000,0.000
11,0.980,Opossum,23-5,0,6,0,6,0.000,0.000
11,0.980,Cow,16-23,1542,236,11,1789,86.727,86.193
11,0.980,Cow,23-5,1502,261,16,1779,85.196,84.429
11,0.980,OVERALL,16-23,3818,1219,28,5065,75.799,75.380
11,0.980,OVERALL,23-5,4467,1222,32,5721,78.520,78.081
11,0.990,White Crowned Sparrow,16-23,0,15,0,15,0.000,0.000
11,0.990,White Crowned Sparrow,23-5,0,15,0,15,0.000,0.000
11,0.990,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
11,0.990,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
11,0.990,Chicken,16-23,2,35,3,40,5.405,5.000
11,0.990,Chicken,23-5,10,32,0,42,23.810,23.810
11,0.990,Sea Lion,16-23,0,2,0,2,0.000,0.000
11,0.990,Sea Lion,23-5,4,0,0,4,100.000,100.000
11,0.990,Human,16-23,1713,140,23,1876,92.445,91.311
11,0.990,Human,23-5,2179,135,13,2327,94.166,93.640
11,0.990,Hu and Cw,16-23,19,10,1,30,65.517,63.333
11,0.990,Hu and Cw,23-5,13,17,0,30,43.333,43.333
11,0.990,Dog,16-23,58,76,4,138,43.284,42.029
11,0.990,Dog,23-5,102,85,2,189,54.545,53.968
11,0.990,Sheep,16-23,49,53,2,104,48.039,47.115
11,0.990,Sheep,23-5,54,41,3,98,56.842,55.102
11,0.990,Hu and Dg,16-23,19,13,0,32,59.375,59.375
11,0.990,Hu and Dg,23-5,18,12,0,30,60.000,60.000
11,0.990,Wild Turkey,16-23,3,43,0,46,6.522,6.522
11,0.990,Wild Turkey,23-5,4,31,4,39,11.429,10.256
11,0.990,Cw,16-23,18,11,1,30,62.069,60.000
11,0.990,Cw,23-5,23,7,0,30,76.667,76.667
11,0.990,Seagull,16-23,0,0,0,0,NaN,NaN
11,0.990,Seagull,23-5,48,17,2,67,73.846,71.642
11,0.990,Pigeon,16-23,88,137,15,240,39.111,36.667
11,0.990,Pigeon,23-5,129,150,12,291,46.237,44.330
11,0.990,Cat,16-23,21,31,1,53,40.385,39.623
11,0.990,Cat,23-5,29,33,1,63,46.774,46.032
11,0.990,Cliff Sparrow,16-23,2,26,0,28,7.143,7.143
11,0.990,Cliff Sparrow,23-5,0,28,1,29,0.000,0.000
11,0.990,Horse,16-23,8,36,2,46,18.182,17.391
11,0.990,Horse,23-5,25,61,1,87,29.070,28.736
11,0.990,Pig,16-23,8,29,0,37,21.622,21.622
11,0.990,Pig,23-5,8,25,1,34,24.242,23.529
11,0.990,Bat,16-23,36,1,0,37,97.297,97.297
11,0.990,Bat,23-5,37,1,0,38,97.368,97.368
11,0.990,Deer,16-23,14,6,1,21,70.000,66.667
11,0.990,Deer,23-5,19,1,2,22,95.000,86.364
11,0.990,Wild Pig,16-23,1,15,1,17,6.250,5.882
11,0.990,Wild Pig,23-5,0,9,1,10,0.000,0.000
11,0.990,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
11,0.990,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
11,0.990,Racoon,16-23,0,2,0,2,0.000,0.000
11,0.990,Racoon,23-5,0,3,0,3,0.000,0.000
11,0.990,Human UTI,16-23,82,57,0,139,58.993,58.993
11,0.990,Human UTI,23-5,101,35,5,141,74.265,71.631
11,0.990,unknown,16-23,0,11,0,11,0.000,0.000
11,0.990,unknown,23-5,0,11,0,11,0.000,0.000
11,0.990,Pig/Swine,16-23,7,18,1,26,28.000,26.923
11,0.990,Pig/Swine,23-5,8,15,2,25,34.783,32.000
11,0.990,Hu,16-23,22,7,0,29,75.862,75.862
11,0.990,Hu,23-5,20,11,0,31,64.516,64.516
11,0.990,Cw and Dg,16-23,4,26,0,30,13.333,13.333
11,0.990,Cw and Dg,23-5,18,12,0,30,60.000,60.000
11,0.990,Hu Cw and Dg,16-23,18,12,0,30,60.000,60.000
11,0.990,Hu Cw and Dg,23-5,13,17,0,30,43.333,43.333
11,0.990,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
11,0.990,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
11,0.990,Ground Squirrel,16-23,93,70,11,174,57.055,53.448
11,0.990,Ground Squirrel,23-5,87,85,5,177,50.581,49.153
11,0.990,Dg,16-23,6,24,0,30,20.000,20.000
11,0.990,Dg,23-5,28,2,0,30,93.333,93.333
11,0.990,Opossum,16-23,1,5,0,6,16.667,16.667
11,0.990,Opossum,23-5,2,4,0,6,33.333,33.333
11,0.990,Cow,16-23,1508,221,60,1789,87.218,84.293
11,0.990,Cow,23-5,1471,263,45,1779,84.833,82.687
11,0.990,OVERALL,16-23,3800,1139,126,5065,76.939,75.025
11,0.990,OVERALL,23-5,4450,1171,100,5721,79.167,77.784
11,1.000,White Crowned Sparrow,16-23,0,0,15,15,NaN,0.000
11,1.000,White Crowned Sparrow,23-5,0,0,15,15,NaN,0.000
11,1.000,Red Tailed Hawk,16-23,0,0,2,2,NaN,0.000
11,1.000,Red Tailed Hawk,23-5,0,0,3,3,NaN,0.000
11,1.000,Chicken,16-23,0,0,40,40,NaN,0.000
11,1.000,Chicken,23-5,0,0,42,42,NaN,0.000
11,1.000,Sea Lion,16-23,0,0,2,2,NaN,0.000
11,1.000,Sea Lion,23-5,0,0,4,4,NaN,0.000
11,1.000,Human,16-23,68,0,1808,1876,100.000,3.625
11,1.000,Human,23-5,90,0,2237,2327,100.000,3.868
11,1.000,Hu and Cw,16-23,0,0,30,30,NaN,0.000
11,1.000,Hu and Cw,23-5,0,0,30,30,NaN,0.000
11,1.000,Dog,16-23,0,0,138,138,NaN,0.000
11,1.000,Dog,23-5,0,0,189,189,NaN,0.000
11,1.000,Sheep,16-23,0,0,104,104,NaN,0.000
11,1.000,Sheep,23-5,0,0,98,98,NaN,0.000
11,1.000,Hu and Dg,16-23,0,0,32,32,NaN,0.000
11,1.000,Hu and Dg,23-5,0,0,30,30,NaN,0.000
11,1.000,Wild Turkey,16-23,0,0,46,46,NaN,0.000
11,1.000,Wild Turkey,23-5,0,0,39,39,NaN,0.000
11,1.000,Cw,16-23,0,0,30,30,NaN,0.000
11,1.000,Cw,23-5,0,0,30,30,NaN,0.000
11,1.000,Seagull,16-23,0,0,0,0,NaN,NaN
11,1.000,Seagull,23-5,0,0,67,67,NaN,0.000
11,1.000,Pigeon,16-23,0,0,240,240,NaN,0.000
11,1.000,Pigeon,23-5,0,0,291,291,NaN,0.000
11,1.000,Cat,16-23,0,0,53,53,NaN,0.000
11,1.000,Cat,23-5,0,0,63,63,NaN,0.000
11,1.000,Cliff Sparrow,16-23,0,0,28,28,NaN,0.000
11,1.000,Cliff Sparrow,23-5,0,0,29,29,NaN,0.000
11,1.000,Horse,16-23,0,0,46,46,NaN,0.000
11,1.000,Horse,23-5,0,0,87,87,NaN,0.000
11,1.000,Pig,16-23,0,0,37,37,NaN,0.000
11,1.000,Pig,23-5,0,0,34,34,NaN,0.000
11,1.000,Bat,16-23,0,0,37,37,NaN,0.000
11,1.000,Bat,23-5,0,0,38,38,NaN,0.000
11,1.000,Deer,16-23,0,0,21,21,NaN,0.000
11,1.000,Deer,23-5,0,0,22,22,NaN,0.000
11,1.000,Wild Pig,16-23,0,0,17,17,NaN,0.000
11,1.000,Wild Pig,23-5,0,0,10,10,NaN,0.000
11,1.000,Great Horned Owl,16-23,0,0,3,3,NaN,0.000
11,1.000,Great Horned Owl,23-5,0,0,7,7,NaN,0.000
11,1.000,Racoon,16-23,0,0,2,2,NaN,0.000
11,1.000,Racoon,23-5,0,0,3,3,NaN,0.000
11,1.000,Human UTI,16-23,0,0,139,139,NaN,0.000
11,1.000,Human UTI,23-5,0,0,141,141,NaN,0.000
11,1.000,unknown,16-23,0,0,11,11,NaN,0.000
11,1.000,unknown,23-5,0,0,11,11,NaN,0.000
11,1.000,Pig/Swine,16-23,0,0,26,26,NaN,0.000
11,1.000,Pig/Swine,23-5,0,0,25,25,NaN,0.000
11,1.000,Hu,16-23,0,0,29,29,NaN,0.000
11,1.000,Hu,23-5,0,0,31,31,NaN,0.000
